"YEAR","START_DATE","END_DATE","JURISDICTION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"2023-01-01","2023-01-31","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","0-16","speed_fines","Fixed camera",1,0,0
2023,"2023-01-01","2023-01-31","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","0-16","speed_fines","Mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","ACT","0-16","speed_fines","Police issued",2,0,0
2023,"2023-01-01","2023-01-31","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","17-25","speed_fines","Fixed camera",559,0,0
2023,"2023-01-01","2023-01-31","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","17-25","speed_fines","Mobile camera",143,0,0
2023,"2023-01-01","2023-01-31","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","ACT","17-25","speed_fines","Police issued",59,0,0
2023,"2023-01-01","2023-01-31","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","26-39","speed_fines","Fixed camera",1550,0,0
2023,"2023-01-01","2023-01-31","ACT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","26-39","speed_fines","Mobile camera",313,0,0
2023,"2023-01-01","2023-01-31","ACT","26-39","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","ACT","26-39","speed_fines","Police issued",98,0,0
2023,"2023-01-01","2023-01-31","ACT","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","40-64","speed_fines","Fixed camera",2722,0,0
2023,"2023-01-01","2023-01-31","ACT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","40-64","speed_fines","Mobile camera",476,0,0
2023,"2023-01-01","2023-01-31","ACT","40-64","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","ACT","40-64","speed_fines","Police issued",47,0,0
2023,"2023-01-01","2023-01-31","ACT","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","65 and over","speed_fines","Fixed camera",836,0,0
2023,"2023-01-01","2023-01-31","ACT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","65 and over","speed_fines","Mobile camera",148,0,0
2023,"2023-01-01","2023-01-31","ACT","65 and over","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","ACT","65 and over","speed_fines","Police issued",5,0,0
2023,"2023-01-01","2023-01-31","ACT","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","Unknown","speed_fines","Fixed camera",92,0,0
2023,"2023-01-01","2023-01-31","ACT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-01-01","2023-01-31","ACT","Unknown","speed_fines","Mobile camera",12,0,0
2023,"2023-01-01","2023-01-31","ACT","Unknown","speed_fines","Other",0,0,0
2023,"2023-01-01","2023-01-31","ACT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-01-01","2023-01-31","ACT","Unknown","speed_fines","Red light camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","0-16","speed_fines","Fixed camera",1,0,0
2023,"2023-02-01","2023-02-28","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","0-16","speed_fines","Mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","ACT","0-16","speed_fines","Police issued",1,0,0
2023,"2023-02-01","2023-02-28","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","17-25","speed_fines","Fixed camera",508,0,0
2023,"2023-02-01","2023-02-28","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","17-25","speed_fines","Mobile camera",220,0,0
2023,"2023-02-01","2023-02-28","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","ACT","17-25","speed_fines","Police issued",27,0,0
2023,"2023-02-01","2023-02-28","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","26-39","speed_fines","Fixed camera",1149,0,0
2023,"2023-02-01","2023-02-28","ACT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","26-39","speed_fines","Mobile camera",463,0,0
2023,"2023-02-01","2023-02-28","ACT","26-39","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","ACT","26-39","speed_fines","Police issued",52,0,0
2023,"2023-02-01","2023-02-28","ACT","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","40-64","speed_fines","Fixed camera",2115,0,0
2023,"2023-02-01","2023-02-28","ACT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","40-64","speed_fines","Mobile camera",582,0,0
2023,"2023-02-01","2023-02-28","ACT","40-64","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","ACT","40-64","speed_fines","Police issued",33,0,0
2023,"2023-02-01","2023-02-28","ACT","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","65 and over","speed_fines","Fixed camera",735,0,0
2023,"2023-02-01","2023-02-28","ACT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","65 and over","speed_fines","Mobile camera",243,0,0
2023,"2023-02-01","2023-02-28","ACT","65 and over","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","ACT","65 and over","speed_fines","Police issued",4,0,0
2023,"2023-02-01","2023-02-28","ACT","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","Unknown","speed_fines","Fixed camera",91,0,0
2023,"2023-02-01","2023-02-28","ACT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-02-01","2023-02-28","ACT","Unknown","speed_fines","Mobile camera",13,0,0
2023,"2023-02-01","2023-02-28","ACT","Unknown","speed_fines","Other",0,0,0
2023,"2023-02-01","2023-02-28","ACT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-02-01","2023-02-28","ACT","Unknown","speed_fines","Red light camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","0-16","speed_fines","Fixed camera",1,0,0
2023,"2023-03-01","2023-03-31","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","0-16","speed_fines","Mobile camera",1,0,0
2023,"2023-03-01","2023-03-31","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","ACT","0-16","speed_fines","Police issued",7,0,0
2023,"2023-03-01","2023-03-31","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","17-25","speed_fines","Fixed camera",538,0,0
2023,"2023-03-01","2023-03-31","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","17-25","speed_fines","Mobile camera",222,0,0
2023,"2023-03-01","2023-03-31","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","ACT","17-25","speed_fines","Police issued",52,0,0
2023,"2023-03-01","2023-03-31","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","26-39","speed_fines","Fixed camera",1172,0,0
2023,"2023-03-01","2023-03-31","ACT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","26-39","speed_fines","Mobile camera",532,0,0
2023,"2023-03-01","2023-03-31","ACT","26-39","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","ACT","26-39","speed_fines","Police issued",55,0,0
2023,"2023-03-01","2023-03-31","ACT","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","40-64","speed_fines","Fixed camera",2126,0,0
2023,"2023-03-01","2023-03-31","ACT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","40-64","speed_fines","Mobile camera",725,0,0
2023,"2023-03-01","2023-03-31","ACT","40-64","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","ACT","40-64","speed_fines","Police issued",46,0,0
2023,"2023-03-01","2023-03-31","ACT","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","65 and over","speed_fines","Fixed camera",697,0,0
2023,"2023-03-01","2023-03-31","ACT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","65 and over","speed_fines","Mobile camera",244,0,0
2023,"2023-03-01","2023-03-31","ACT","65 and over","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","ACT","65 and over","speed_fines","Police issued",0,0,0
2023,"2023-03-01","2023-03-31","ACT","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","Unknown","speed_fines","Fixed camera",61,0,0
2023,"2023-03-01","2023-03-31","ACT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-03-01","2023-03-31","ACT","Unknown","speed_fines","Mobile camera",30,0,0
2023,"2023-03-01","2023-03-31","ACT","Unknown","speed_fines","Other",0,0,0
2023,"2023-03-01","2023-03-31","ACT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-03-01","2023-03-31","ACT","Unknown","speed_fines","Red light camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","0-16","speed_fines","Fixed camera",1,0,0
2023,"2023-04-01","2023-04-30","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","0-16","speed_fines","Mobile camera",1,0,0
2023,"2023-04-01","2023-04-30","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","ACT","0-16","speed_fines","Police issued",2,0,0
2023,"2023-04-01","2023-04-30","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","17-25","speed_fines","Fixed camera",582,0,0
2023,"2023-04-01","2023-04-30","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","17-25","speed_fines","Mobile camera",157,0,0
2023,"2023-04-01","2023-04-30","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","ACT","17-25","speed_fines","Police issued",99,0,0
2023,"2023-04-01","2023-04-30","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","26-39","speed_fines","Fixed camera",1317,0,0
2023,"2023-04-01","2023-04-30","ACT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","26-39","speed_fines","Mobile camera",295,0,0
2023,"2023-04-01","2023-04-30","ACT","26-39","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","ACT","26-39","speed_fines","Police issued",126,0,0
2023,"2023-04-01","2023-04-30","ACT","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","40-64","speed_fines","Fixed camera",2313,0,0
2023,"2023-04-01","2023-04-30","ACT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","40-64","speed_fines","Mobile camera",468,0,0
2023,"2023-04-01","2023-04-30","ACT","40-64","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","ACT","40-64","speed_fines","Police issued",107,0,0
2023,"2023-04-01","2023-04-30","ACT","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","65 and over","speed_fines","Fixed camera",704,0,0
2023,"2023-04-01","2023-04-30","ACT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","65 and over","speed_fines","Mobile camera",155,0,0
2023,"2023-04-01","2023-04-30","ACT","65 and over","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","ACT","65 and over","speed_fines","Police issued",8,0,0
2023,"2023-04-01","2023-04-30","ACT","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","Unknown","speed_fines","Fixed camera",64,0,0
2023,"2023-04-01","2023-04-30","ACT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-04-01","2023-04-30","ACT","Unknown","speed_fines","Mobile camera",14,0,0
2023,"2023-04-01","2023-04-30","ACT","Unknown","speed_fines","Other",0,0,0
2023,"2023-04-01","2023-04-30","ACT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-04-01","2023-04-30","ACT","Unknown","speed_fines","Red light camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","0-16","speed_fines","Fixed camera",1,0,0
2023,"2023-05-01","2023-05-31","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","0-16","speed_fines","Mobile camera",1,0,0
2023,"2023-05-01","2023-05-31","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","ACT","0-16","speed_fines","Police issued",3,0,0
2023,"2023-05-01","2023-05-31","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","17-25","speed_fines","Fixed camera",510,0,0
2023,"2023-05-01","2023-05-31","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","17-25","speed_fines","Mobile camera",178,0,0
2023,"2023-05-01","2023-05-31","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","ACT","17-25","speed_fines","Police issued",55,0,0
2023,"2023-05-01","2023-05-31","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","26-39","speed_fines","Fixed camera",1196,0,0
2023,"2023-05-01","2023-05-31","ACT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","26-39","speed_fines","Mobile camera",352,0,0
2023,"2023-05-01","2023-05-31","ACT","26-39","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","ACT","26-39","speed_fines","Police issued",52,0,0
2023,"2023-05-01","2023-05-31","ACT","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","40-64","speed_fines","Fixed camera",2112,0,0
2023,"2023-05-01","2023-05-31","ACT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","40-64","speed_fines","Mobile camera",532,0,0
2023,"2023-05-01","2023-05-31","ACT","40-64","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","ACT","40-64","speed_fines","Police issued",47,0,0
2023,"2023-05-01","2023-05-31","ACT","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","65 and over","speed_fines","Fixed camera",679,0,0
2023,"2023-05-01","2023-05-31","ACT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","65 and over","speed_fines","Mobile camera",175,0,0
2023,"2023-05-01","2023-05-31","ACT","65 and over","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","ACT","65 and over","speed_fines","Police issued",4,0,0
2023,"2023-05-01","2023-05-31","ACT","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","Unknown","speed_fines","Fixed camera",71,0,0
2023,"2023-05-01","2023-05-31","ACT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-05-01","2023-05-31","ACT","Unknown","speed_fines","Mobile camera",23,0,0
2023,"2023-05-01","2023-05-31","ACT","Unknown","speed_fines","Other",0,0,0
2023,"2023-05-01","2023-05-31","ACT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-05-01","2023-05-31","ACT","Unknown","speed_fines","Red light camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","0-16","speed_fines","Fixed camera",1,0,0
2023,"2023-06-01","2023-06-30","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","0-16","speed_fines","Mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-06-01","2023-06-30","ACT","0-16","speed_fines","Police issued",2,0,0
2023,"2023-06-01","2023-06-30","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","17-25","speed_fines","Fixed camera",452,0,0
2023,"2023-06-01","2023-06-30","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","17-25","speed_fines","Mobile camera",176,0,0
2023,"2023-06-01","2023-06-30","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-06-01","2023-06-30","ACT","17-25","speed_fines","Police issued",42,0,0
2023,"2023-06-01","2023-06-30","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","26-39","speed_fines","Fixed camera",1108,0,0
2023,"2023-06-01","2023-06-30","ACT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","26-39","speed_fines","Mobile camera",404,0,0
2023,"2023-06-01","2023-06-30","ACT","26-39","speed_fines","Other",0,0,0
2023,"2023-06-01","2023-06-30","ACT","26-39","speed_fines","Police issued",47,0,0
2023,"2023-06-01","2023-06-30","ACT","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","40-64","speed_fines","Fixed camera",1805,0,0
2023,"2023-06-01","2023-06-30","ACT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","40-64","speed_fines","Mobile camera",558,0,0
2023,"2023-06-01","2023-06-30","ACT","40-64","speed_fines","Other",0,0,0
2023,"2023-06-01","2023-06-30","ACT","40-64","speed_fines","Police issued",47,0,0
2023,"2023-06-01","2023-06-30","ACT","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","65 and over","speed_fines","Fixed camera",527,0,0
2023,"2023-06-01","2023-06-30","ACT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","65 and over","speed_fines","Mobile camera",203,0,0
2023,"2023-06-01","2023-06-30","ACT","65 and over","speed_fines","Other",0,0,0
2023,"2023-06-01","2023-06-30","ACT","65 and over","speed_fines","Police issued",4,0,0
2023,"2023-06-01","2023-06-30","ACT","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","Unknown","speed_fines","Fixed camera",72,0,0
2023,"2023-06-01","2023-06-30","ACT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-06-01","2023-06-30","ACT","Unknown","speed_fines","Mobile camera",21,0,0
2023,"2023-06-01","2023-06-30","ACT","Unknown","speed_fines","Other",0,0,0
2023,"2023-06-01","2023-06-30","ACT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-06-01","2023-06-30","ACT","Unknown","speed_fines","Red light camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","0-16","speed_fines","Fixed camera",2,0,0
2023,"2023-07-01","2023-07-31","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","0-16","speed_fines","Mobile camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-07-01","2023-07-31","ACT","0-16","speed_fines","Police issued",2,0,0
2023,"2023-07-01","2023-07-31","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","17-25","speed_fines","Fixed camera",407,0,0
2023,"2023-07-01","2023-07-31","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","17-25","speed_fines","Mobile camera",204,0,0
2023,"2023-07-01","2023-07-31","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-07-01","2023-07-31","ACT","17-25","speed_fines","Police issued",83,0,0
2023,"2023-07-01","2023-07-31","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","26-39","speed_fines","Fixed camera",1005,0,0
2023,"2023-07-01","2023-07-31","ACT","26-39","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","26-39","speed_fines","Mobile camera",545,0,0
2023,"2023-07-01","2023-07-31","ACT","26-39","speed_fines","Other",0,0,0
2023,"2023-07-01","2023-07-31","ACT","26-39","speed_fines","Police issued",86,0,0
2023,"2023-07-01","2023-07-31","ACT","26-39","speed_fines","Red light camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","40-64","speed_fines","Average speed camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","40-64","speed_fines","Fixed camera",1682,0,0
2023,"2023-07-01","2023-07-31","ACT","40-64","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","40-64","speed_fines","Mobile camera",770,0,0
2023,"2023-07-01","2023-07-31","ACT","40-64","speed_fines","Other",0,0,0
2023,"2023-07-01","2023-07-31","ACT","40-64","speed_fines","Police issued",64,0,0
2023,"2023-07-01","2023-07-31","ACT","40-64","speed_fines","Red light camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","65 and over","speed_fines","Average speed camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","65 and over","speed_fines","Fixed camera",444,0,0
2023,"2023-07-01","2023-07-31","ACT","65 and over","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","65 and over","speed_fines","Mobile camera",205,0,0
2023,"2023-07-01","2023-07-31","ACT","65 and over","speed_fines","Other",0,0,0
2023,"2023-07-01","2023-07-31","ACT","65 and over","speed_fines","Police issued",6,0,0
2023,"2023-07-01","2023-07-31","ACT","65 and over","speed_fines","Red light camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","Unknown","speed_fines","Average speed camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","Unknown","speed_fines","Fixed camera",69,0,0
2023,"2023-07-01","2023-07-31","ACT","Unknown","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-07-01","2023-07-31","ACT","Unknown","speed_fines","Mobile camera",31,0,0
2023,"2023-07-01","2023-07-31","ACT","Unknown","speed_fines","Other",0,0,0
2023,"2023-07-01","2023-07-31","ACT","Unknown","speed_fines","Police issued",0,0,0
2023,"2023-07-01","2023-07-31","ACT","Unknown","speed_fines","Red light camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","0-16","speed_fines","Average speed camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","0-16","speed_fines","Fixed camera",2,0,0
2023,"2023-08-01","2023-08-31","ACT","0-16","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","0-16","speed_fines","Mobile camera",1,0,0
2023,"2023-08-01","2023-08-31","ACT","0-16","speed_fines","Other",0,0,0
2023,"2023-08-01","2023-08-31","ACT","0-16","speed_fines","Police issued",4,0,0
2023,"2023-08-01","2023-08-31","ACT","0-16","speed_fines","Red light camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","17-25","speed_fines","Average speed camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","17-25","speed_fines","Fixed camera",473,0,0
2023,"2023-08-01","2023-08-31","ACT","17-25","speed_fines","Fixed or mobile camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","17-25","speed_fines","Mobile camera",194,0,0
2023,"2023-08-01","2023-08-31","ACT","17-25","speed_fines","Other",0,0,0
2023,"2023-08-01","2023-08-31","ACT","17-25","speed_fines","Police issued",61,0,0
2023,"2023-08-01","2023-08-31","ACT","17-25","speed_fines","Red light camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","26-39","speed_fines","Average speed camera",0,0,0
2023,"2023-08-01","2023-08-31","ACT","26-39","speed_fines","Fixed camera",893,0,0
